Line,Station,East_KKJ,North_KKJ,Lon_Intl24,Lat_Intl24,Elev_m,Orig_Boug267,Terr_corr,Curv_corr,Boug310,TC_Boug310,TC+Curv310
172,500378,3500378,7511100,27.0089169,67.6863937,223.11,-20.38,0.022,0.309,-24.467,-24.442,-24.751
172,500398,3500398,7511100,27.0093899,67.6863937,223.07,-20.54,0.022,0.309,-24.612,-24.587,-24.896
172,500419,3500419,7511100,27.0098839,67.6863937,223.09,-20.65,0.022,0.309,-24.739,-24.713,-25.022
172,500439,3500439,7511100,27.0103569,67.6863937,223.09,-20.8,0.022,0.309,-24.884,-24.858,-25.168
172,500459,3500459,7511100,27.010828,67.6863937,223.1,-21.02,0.022,0.309,-25.057,-25.032,-25.341
172,500479,3500479,7511100,27.0112991,67.6863937,223.32,-21.17,0.022,0.31,-25.186,-25.161,-25.47
172,500499,3500499,7511100,27.0117722,67.6863937,223.29,-21.21,0.022,0.309,-25.227,-25.201,-25.51
172,500520,3500520,7511100,27.0122681,67.6863937,223.18,-21.2,0.023,0.309,-25.224,-25.198,-25.507
172,500540,3500540,7511100,27.0127392,67.6863937,223.16,-21.17,0.023,0.309,-25.213,-25.186,-25.496
172,500560,3500560,7511100,27.0132103,67.6863937,223.13,-21.19,0.023,0.309,-25.247,-25.22,-25.529
172,500580,3500580,7511100,27.0136833,67.6863937,223.12,-21.28,0.024,0.309,-25.344,-25.316,-25.626
172,500600,3500600,7511100,27.0141544,67.6863937,223.12,-21.41,0.024,0.309,-25.476,-25.448,-25.757
172,500620,3500620,7511100,27.0146255,67.6863937,223.12,-21.54,0.024,0.309,-25.605,-25.577,-25.886
172,500640,3500640,7511100,27.0150986,67.6863937,223.16,-21.63,0.025,0.309,-25.686,-25.658,-25.967
172,500660,3500660,7511100,27.0155697,67.6863937,223.16,-21.67,0.025,0.309,-25.731,-25.702,-26.011
172,500680,3500680,7511100,27.0160408,67.6863937,223.15,-21.71,0.026,0.309,-25.775,-25.744,-26.054
172,500700,3500700,7511100,27.0165138,67.6863937,223.4,-21.76,0.026,0.31,-25.839,-25.809,-26.119
172,500720,3500720,7511100,27.0169868,67.6863937,223.38,-21.88,0.027,0.31,-25.967,-25.936,-26.246
172,500740,3500740,7511100,27.017458,67.6863937,223.33,-22.14,0.027,0.31,-26.185,-26.154,-26.463
172,500760,3500760,7511100,27.0179291,67.6863937,223.38,-22.38,0.028,0.31,-26.403,-26.371,-26.68
172,500780,3500780,7511100,27.0184021,67.6863937,223.33,-22.56,0.029,0.31,-26.572,-26.538,-26.848
172,500800,3500800,7511100,27.0188732,67.6863937,223.31,-22.72,0.03,0.309,-26.719,-26.684,-26.993
172,500820,3500820,7511100,27.0193443,67.6863937,223.44,-22.83,0.031,0.31,-26.839,-26.802,-27.112
172,500840,3500840,7511100,27.0198174,67.6863937,223.82,-23.01,0.032,0.31,-27.012,-26.975,-27.285
172,500860,3500860,7511100,27.0202885,67.6863937,224.45,-23.08,0.031,0.311,-27.113,-27.077,-27.388
172,500880,3500880,7511100,27.0207596,67.6863937,224.63,-23.13,0.032,0.311,-27.172,-27.135,-27.446
172,500900,3500900,7511100,27.0212326,67.6863937,224.74,-23.1,0.033,0.311,-27.161,-27.123,-27.434
172,500920,3500920,7511100,27.0217037,67.6863937,224.36,-23.1,0.035,0.311,-27.152,-27.111,-27.422
172,500940,3500940,7511100,27.0221748,67.6863937,224.48,-23.09,0.036,0.311,-27.139,-27.097,-27.408
172,500960,3500960,7511100,27.0226479,67.6863937,224.73,-23.06,0.037,0.311,-27.113,-27.069,-27.381
172,500980,3500980,7511100,27.023119,67.6863937,224.97,-23.01,0.039,0.312,-27.086,-27.041,-27.352
172,500999,3500999,7511100,27.0235672,67.6863937,225.11,-22.98,0.04,0.312,-27.078,-27.031,-27.343
172,501020,3501020,7511100,27.0240631,67.6863937,225.57,-23.09,0.041,0.312,-27.134,-27.086,-27.398
172,501040,3501040,7511100,27.0245342,67.6863937,225.73,-23.02,0.043,0.313,-27.063,-27.012,-27.325
172,501060,3501060,7511100,27.0250053,67.6863937,225.88,-23.01,0.046,0.313,-27.016,-26.963,-27.276
172,501080,3501080,7511100,27.0254784,67.6863937,226.29,-22.89,0.048,0.313,-26.926,-26.871,-27.184
172,501100,3501100,7511100,27.0259514,67.6863937,226.63,-22.68,0.051,0.314,-26.784,-26.725,-27.039
172,501120,3501120,7511100,27.0264225,67.6863937,227.25,-22.75,0.053,0.315,-26.825,-26.764,-27.079
172,501140,3501140,7511100,27.0268936,67.6863937,227.91,-22.74,0.054,0.315,-26.829,-26.766,-27.081
172,501160,3501160,7511100,27.0273666,67.6863937,228.26,-22.67,0.057,0.316,-26.79,-26.723,-27.039
172,501180,3501180,7511100,27.0278378,67.6863937,228.53,-22.67,0.064,0.316,-26.804,-26.73,-27.046
172,501200,3501200,7511100,27.0283089,67.6863937,229.62,-22.69,0.066,0.318,-26.844,-26.768,-27.086
172,501220,3501220,7511100,27.0287819,67.6863937,230.77,-22.82,0.066,0.319,-26.936,-26.859,-27.178
172,501240,3501240,7511100,27.029253,67.6863937,231.69,-22.62,0.07,0.32,-26.817,-26.735,-27.056
172,501260,3501260,7511100,27.0297241,67.6863937,233.25,-22.64,0.07,0.322,-26.843,-26.761,-27.084
172,501280,3501280,7511100,27.0301971,67.6863937,234.4,-22.62,0.071,0.324,-26.844,-26.761,-27.085
172,501300,3501300,7511100,27.0306683,67.6863937,235.63,-22.59,0.073,0.326,-26.85,-26.765,-27.091
172,501320,3501320,7511100,27.0311394,67.6863937,237.03,-22.56,0.074,0.327,-26.851,-26.766,-27.093
172,501340,3501340,7511100,27.0316124,67.6863937,238.49,-22.53,0.073,0.329,-26.86,-26.775,-27.105
172,501360,3501360,7511100,27.0320835,67.6863937,239.77,-22.62,0.072,0.331,-26.927,-26.844,-27.175
172,501380,3501380,7511100,27.0325546,67.6863937,241.13,-22.44,0.071,0.333,-26.815,-26.733,-27.066
172,501400,3501400,7511100,27.0330276,67.6863937,242.19,-22.5,0.069,0.334,-26.845,-26.764,-27.098
172,501420,3501420,7511100,27.0334988,67.6863937,243.13,-22.36,0.069,0.335,-26.779,-26.698,-27.033
172,501440,3501440,7511100,27.0339718,67.6863937,244.59,-22.38,0.069,0.337,-26.816,-26.736,-27.073
172,501460,3501460,7511100,27.0344429,67.6863937,245.51,-22.3,0.068,0.338,-26.784,-26.706,-27.044
172,501480,3501480,7511100,27.0349159,67.6863937,246.41,-22.39,0.067,0.339,-26.837,-26.759,-27.098
172,501499,3501499,7511100,27.0353622,67.6863937,247.05,-22.31,0.066,0.34,-26.782,-26.705,-27.045
172,501522,3501522,7511100,27.0359058,67.6863937,247.84,-22.43,0.066,0.341,-26.846,-26.77,-27.111
172,501542,3501542,7511100,27.036377,67.6863937,248.45,-22.32,0.066,0.342,-26.791,-26.715,-27.057
172,501562,3501562,7511100,27.03685,67.6863937,249.16,-22.34,0.066,0.343,-26.783,-26.706,-27.05
172,501582,3501582,7511100,27.0373211,67.6863937,249.77,-22.22,0.066,0.344,-26.699,-26.622,-26.966
172,501602,3501602,7511100,27.0377922,67.6863937,250.64,-22.02,0.068,0.345,-26.589,-26.51,-26.855
172,501622,3501622,7511100,27.0382652,67.6863937,251.08,-22.06,0.067,0.346,-26.592,-26.514,-26.86
172,501642,3501642,7511100,27.0387363,67.6863937,251.31,-22.16,0.066,0.346,-26.654,-26.577,-26.923
172,501662,3501662,7511100,27.0392075,67.6863937,251.45,-22.14,0.065,0.346,-26.653,-26.577,-26.923
172,501681,3501681,7511100,27.0396576,67.6863937,251.64,-22.17,0.065,0.346,-26.672,-26.596,-26.943
172,501701,3501701,7511100,27.0401287,67.6863937,251.74,-22.09,0.065,0.346,-26.621,-26.545,-26.891
172,501721,3501721,7511100,27.0405998,67.6863937,251.39,-22.05,0.064,0.346,-26.562,-26.487,-26.833
172,501741,3501741,7511100,27.0410728,67.6863937,251.63,-21.91,0.065,0.346,-26.439,-26.363,-26.71
172,501761,3501761,7511100,27.041544,67.6863937,251.59,-21.73,0.066,0.346,-26.285,-26.209,-26.555
172,501781,3501781,7511100,27.0420151,67.6863937,251.93,-21.57,0.068,0.347,-26.156,-26.077,-26.423
172,501801,3501801,7511100,27.0424881,67.6863937,251.35,-21.42,0.068,0.346,-26.04,-25.96,-26.306
172,501821,3501821,7511100,27.0429592,67.6863937,251.38,-21.4,0.071,0.346,-26.008,-25.926,-26.272
172,501840,3501840,7511100,27.0434074,67.6863937,251.9,-21.47,0.074,0.347,-26.054,-25.967,-26.314
172,501860,3501860,7511100,27.0438805,67.6863937,252.43,-21.4,0.078,0.347,-26.013,-25.922,-26.269
172,501880,3501880,7511100,27.0443516,67.6863937,253.31,-21.55,0.083,0.348,-26.107,-26.011,-26.36
172,501900,3501900,7511100,27.0448227,67.6863937,253.69,-21.51,0.086,0.349,-26.098,-25.998,-26.347
172,501920,3501920,7511100,27.0452957,67.6863937,254.58,-21.54,0.091,0.35,-26.138,-26.032,-26.382
172,501940,3501940,7511100,27.0457668,67.6863937,254.9,-21.48,0.094,0.35,-26.098,-25.989,-26.339
172,501960,3501960,7511100,27.0462379,67.6863937,255,-21.42,0.098,0.351,-26.044,-25.93,-26.281
172,501980,3501980,7511100,27.046711,67.6863937,255.97,-21.35,0.103,0.352,-25.994,-25.875,-26.226
172,501999,3501999,7511100,27.0471592,67.6863937,256.55,-21.35,0.106,0.353,-25.995,-25.872,-26.225
173,500020,3500020,7511200,27.000473,67.6873016,225.54,-18.07,0.028,0.312,-22.122,-22.089,-22.402
173,500040,3500040,7511200,27.0009441,67.6873016,225.11,-18.3,0.028,0.312,-22.338,-22.305,-22.617
173,500060,3500060,7511200,27.0014172,67.6873016,224.62,-18.61,0.029,0.311,-22.596,-22.562,-22.874
173,500080,3500080,7511200,27.0018883,67.6873016,223.43,-18.76,0.031,0.31,-22.764,-22.729,-23.038
173,500100,3500100,7511200,27.0023594,67.6873016,223.31,-19.02,0.028,0.309,-22.996,-22.963,-23.272
173,500120,3500120,7511200,27.0028324,67.6873016,223.24,-19.35,0.027,0.309,-23.251,-23.22,-23.529
173,500140,3500140,7511200,27.0033035,67.6873016,223.13,-19.59,0.026,0.309,-23.438,-23.408,-23.717
173,500160,3500160,7511200,27.0037746,67.6873016,223.03,-19.64,0.025,0.309,-23.523,-23.494,-23.803
173,500180,3500180,7511200,27.0042458,67.6873016,223.09,-19.63,0.024,0.309,-23.571,-23.543,-23.852
173,500200,3500200,7511200,27.0047188,67.6873016,223.09,-19.63,0.024,0.309,-23.608,-23.581,-23.89
173,500220,3500220,7511200,27.0051899,67.6873016,223.12,-19.59,0.023,0.309,-23.612,-23.585,-23.894
173,500240,3500240,7511200,27.005661,67.6873016,223.28,-19.56,0.022,0.309,-23.611,-23.585,-23.895
173,500260,3500260,7511200,27.006134,67.6873016,223.25,-19.52,0.022,0.309,-23.599,-23.573,-23.883
173,500280,3500280,7511200,27.0066051,67.6873016,223.07,-19.52,0.022,0.309,-23.619,-23.593,-23.902
173,500300,3500300,7511200,27.0070763,67.6873016,223.45,-19.62,0.021,0.31,-23.702,-23.677,-23.987
173,500320,3500320,7511200,27.0075493,67.6873016,223.14,-19.72,0.022,0.309,-23.786,-23.76,-24.07
173,500340,3500340,7511200,27.0080204,67.6873016,223.12,-19.8,0.021,0.309,-23.866,-23.841,-24.151
173,500360,3500360,7511200,27.0084934,67.6873016,223.17,-19.88,0.021,0.309,-23.948,-23.923,-24.232
173,500380,3500380,7511200,27.0089664,67.6873016,223.15,-20.01,0.021,0.309,-24.058,-24.034,-24.343
173,500400,3500400,7511200,27.0094376,67.6873016,223.1,-20.05,0.021,0.309,-24.111,-24.086,-24.395
173,500420,3500420,7511200,27.0099087,67.6873016,223.17,-20.15,0.021,0.309,-24.198,-24.174,-24.483
173,500440,3500440,7511200,27.0103817,67.6873016,223.12,-20.28,0.021,0.309,-24.307,-24.282,-24.591
173,500460,3500460,7511200,27.0108528,67.6873016,223.18,-20.46,0.021,0.309,-24.462,-24.438,-24.747
173,500480,3500480,7511200,27.0113239,67.6873016,223.1,-20.66,0.021,0.309,-24.628,-24.603,-24.913
173,500499,3500499,7511200,27.0117722,67.6873016,223.18,-20.77,0.021,0.309,-24.749,-24.724,-25.033
173,500520,3500520,7511200,27.0122681,67.6873016,223.14,-20.94,0.022,0.309,-24.91,-24.885,-25.194
173,500540,3500540,7511200,27.0127392,67.6873016,223.16,-21.03,0.022,0.309,-25.014,-24.989,-25.298
173,500560,3500560,7511200,27.0132122,67.6873016,223.08,-21.09,0.022,0.309,-25.073,-25.047,-25.356
173,500580,3500580,7511200,27.0136833,67.6873016,223.29,-21.03,0.022,0.309,-25.039,-25.013,-25.322
173,500600,3500600,7511200,27.0141544,67.6873016,223.17,-20.93,0.023,0.309,-24.978,-24.951,-25.261
173,500620,3500620,7511200,27.0146275,67.6873016,223.29,-20.95,0.023,0.309,-25.019,-24.993,-25.302
173,500640,3500640,7511200,27.0150986,67.6873016,223.5,-21.11,0.023,0.31,-25.155,-25.128,-25.438
173,500660,3500660,7511200,27.0155697,67.6873016,223.47,-21.32,0.023,0.31,-25.34,-25.313,-25.622
173,500680,3500680,7511200,27.0160427,67.6873016,223.4,-21.48,0.024,0.31,-25.499,-25.471,-25.78
173,500700,3500700,7511200,27.0165138,67.6873016,223.36,-21.6,0.025,0.31,-25.634,-25.605,-25.915
173,500720,3500720,7511200,27.0169868,67.6873016,223.77,-21.8,0.025,0.31,-25.821,-25.793,-26.103
173,500740,3500740,7511200,27.0174599,67.6873016,223.3,-21.89,0.027,0.309,-25.908,-25.877,-26.186
173,500760,3500760,7511200,27.017931,67.6873016,223.37,-21.98,0.027,0.31,-26.016,-25.985,-26.294
173,500780,3500780,7511200,27.0184021,67.6873016,223.8,-22.2,0.027,0.31,-26.201,-26.169,-26.479
173,500800,3500800,7511200,27.0188751,67.6873016,224.38,-22.4,0.026,0.311,-26.382,-26.351,-26.662
173,500820,3500820,7511200,27.0193462,67.6873016,224.68,-22.52,0.026,0.311,-26.501,-26.471,-26.782
173,500840,3500840,7511200,27.0198174,67.6873016,224.33,-22.51,0.028,0.311,-26.534,-26.502,-26.813
173,500860,3500860,7511200,27.0202904,67.6873016,224.36,-22.59,0.028,0.311,-26.623,-26.59,-26.901
173,500880,3500880,7511200,27.0207615,67.6873016,224.44,-22.66,0.029,0.311,-26.695,-26.662,-26.973
173,500900,3500900,7511200,27.0212326,67.6873016,224.54,-22.67,0.03,0.311,-26.735,-26.701,-27.012
173,500920,3500920,7511200,27.0217037,67.6873016,224.68,-22.73,0.031,0.311,-26.799,-26.763,-27.075
173,500940,3500940,7511200,27.0221767,67.6873016,224.79,-22.8,0.032,0.311,-26.864,-26.827,-27.139
173,500960,3500960,7511200,27.0226479,67.6873016,225,-22.84,0.033,0.312,-26.907,-26.869,-27.18
173,500980,3500980,7511200,27.023119,67.6873016,225.14,-22.85,0.034,0.312,-26.93,-26.891,-27.203
173,500999,3500999,7511200,27.0235691,67.6873016,225.38,-22.88,0.034,0.312,-26.961,-26.921,-27.233
173,501020,3501020,7511200,27.0240631,67.6873016,225.79,-22.95,0.035,0.313,-27.015,-26.974,-27.287
173,501040,3501040,7511200,27.0245342,67.6873016,225.84,-22.97,0.037,0.313,-27.039,-26.996,-27.309
173,501060,3501060,7511200,27.0250072,67.6873016,225.93,-23.08,0.039,0.313,-27.114,-27.068,-27.381
173,501080,3501080,7511200,27.0254784,67.6873016,226.27,-22.85,0.041,0.313,-26.941,-26.894,-27.207
173,501100,3501100,7511200,27.0259514,67.687294,226.74,-22.79,0.042,0.314,-26.889,-26.841,-27.154
173,501120,3501120,7511200,27.0264244,67.687294,227.27,-22.69,0.043,0.315,-26.819,-26.769,-27.084
173,501140,3501140,7511200,27.0268955,67.687294,227.65,-22.67,0.045,0.315,-26.8,-26.748,-27.063
173,501160,3501160,7511200,27.0273666,67.687294,228.19,-22.57,0.047,0.316,-26.738,-26.683,-26.999
173,501180,3501180,7511200,27.0278397,67.687294,229.09,-22.58,0.047,0.317,-26.736,-26.681,-26.998
173,501200,3501200,7511200,27.0283108,67.687294,229.74,-22.55,0.048,0.318,-26.706,-26.65,-26.968
173,501220,3501220,7511200,27.0287819,67.687294,230.45,-22.56,0.05,0.319,-26.72,-26.663,-26.981
173,501240,3501240,7511200,27.0292549,67.687294,231.08,-22.53,0.051,0.32,-26.733,-26.674,-26.994
173,501260,3501260,7511200,27.029726,67.687294,231.65,-22.6,0.054,0.32,-26.798,-26.736,-27.056
173,501280,3501280,7511200,27.0301971,67.687294,232.7,-22.64,0.055,0.322,-26.84,-26.775,-27.097
173,501300,3501300,7511200,27.0306702,67.687294,233.7,-22.56,0.056,0.323,-26.811,-26.746,-27.069
173,501320,3501320,7511200,27.0311413,67.687294,234.53,-22.55,0.058,0.324,-26.809,-26.741,-27.065
173,501340,3501340,7511200,27.0316124,67.687294,235.67,-22.61,0.06,0.326,-26.86,-26.79,-27.116
173,501360,3501360,7511200,27.0320854,67.687294,237.06,-22.52,0.061,0.327,-26.83,-26.76,-27.087
173,501380,3501380,7511200,27.0325565,67.687294,238.32,-22.5,0.06,0.329,-26.834,-26.764,-27.093
173,501400,3501400,7511200,27.0330276,67.687294,239.22,-22.51,0.06,0.33,-26.854,-26.784,-27.114
173,501420,3501420,7511200,27.0335007,67.687294,240.38,-22.43,0.061,0.332,-26.818,-26.747,-27.079
173,501440,3501440,7511200,27.0339718,67.687294,241.5,-22.55,0.061,0.333,-26.898,-26.827,-27.161
173,501460,3501460,7511200,27.0344448,67.687294,242.42,-22.56,0.06,0.334,-26.929,-26.859,-27.193
173,501480,3501480,7511200,27.0349178,67.687294,243.23,-22.52,0.06,0.335,-26.91,-26.84,-27.176
173,501499,3501499,7511200,27.0353642,67.687294,243.88,-22.61,0.06,0.336,-26.967,-26.897,-27.233
173,501519,3501519,7511200,27.0358353,67.687294,244.84,-22.58,0.061,0.337,-26.967,-26.897,-27.234
173,501539,3501539,7511200,27.0363083,67.687294,245.64,-22.55,0.061,0.338,-26.964,-26.893,-27.232
173,501559,3501559,7511200,27.0367794,67.687294,246.14,-22.49,0.061,0.339,-26.919,-26.849,-27.188
173,501579,3501579,7511200,27.0372505,67.687294,246.77,-22.44,0.062,0.34,-26.883,-26.812,-27.152
173,501598,3501598,7511200,27.0377007,67.687294,247.51,-22.32,0.063,0.341,-26.805,-26.732,-27.073
173,501618,3501618,7511200,27.0381718,67.687294,248.06,-22.35,0.063,0.342,-26.8,-26.727,-27.068
173,501638,3501638,7511200,27.0386448,67.687294,248.59,-22.19,0.064,0.342,-26.696,-26.622,-26.964
173,501658,3501658,7511200,27.0391159,67.687294,249.08,-22.1,0.065,0.343,-26.637,-26.562,-26.905
173,501677,3501677,7511200,27.0395622,67.687294,249.32,-22.18,0.064,0.343,-26.687,-26.612,-26.955
173,501697,3501697,7511200,27.0400352,67.687294,249.3,-22.19,0.063,0.343,-26.699,-26.626,-26.969
173,501717,3501717,7511200,27.0405083,67.687294,249.3,-22.23,0.062,0.343,-26.714,-26.642,-26.985
173,501737,3501737,7511200,27.0409794,67.687294,249.33,-22.23,0.062,0.343,-26.701,-26.629,-26.972
173,501756,3501756,7511200,27.0414276,67.687294,249.18,-22.04,0.062,0.343,-26.552,-26.48,-26.823
173,501776,3501776,7511200,27.0418987,67.687294,249.37,-22.03,0.063,0.343,-26.492,-26.419,-26.763
173,501796,3501796,7511200,27.0423717,67.687294,249.38,-21.72,0.063,0.343,-26.287,-26.214,-26.557
173,501816,3501816,7511200,27.0428429,67.687294,249.45,-21.69,0.064,0.343,-26.239,-26.165,-26.508
173,501835,3501835,7511200,27.0432911,67.687294,249.58,-21.6,0.066,0.344,-26.153,-26.077,-26.42
173,501855,3501855,7511200,27.0437641,67.687294,249.39,-21.64,0.066,0.343,-26.139,-26.062,-26.406
173,501875,3501875,7511200,27.0442352,67.687294,249.51,-21.51,0.068,0.343,-26.048,-25.968,-26.312
173,501895,3501895,7511200,27.0447063,67.687294,249.54,-21.69,0.07,0.344,-26.148,-26.067,-26.41
173,501914,3501914,7511200,27.0451546,67.687294,249.72,-21.66,0.073,0.344,-26.149,-26.064,-26.408
173,501934,3501934,7511200,27.0456257,67.687294,249.97,-21.73,0.075,0.344,-26.198,-26.111,-26.455
173,501954,3501954,7511200,27.0460987,67.687294,250.48,-21.71,0.078,0.345,-26.193,-26.102,-26.447
173,501974,3501974,7511200,27.0465717,67.687294,250.26,-21.7,0.081,0.344,-26.171,-26.077,-26.422
173,501999,3501999,7511200,27.0471592,67.687294,250.77,-21.61,0.084,0.345,-26.121,-26.023,-26.368
174,500017,3500017,7511300,27.0004005,67.6881943,225.53,-17.73,0.026,0.312,-21.809,-21.779,-22.091
174,500037,3500037,7511300,27.0008736,67.6881943,225.08,-17.99,0.027,0.312,-22.025,-21.994,-22.305
174,500057,3500057,7511300,27.0013447,67.6881943,224.45,-18.16,0.028,0.311,-22.196,-22.164,-22.475
174,500077,3500077,7511300,27.0018158,67.6881943,223.39,-18.36,0.03,0.31,-22.383,-22.348,-22.658
174,500097,3500097,7511300,27.0022888,67.6881943,223.29,-18.61,0.027,0.309,-22.621,-22.589,-22.899
174,500117,3500117,7511300,27.0027599,67.6881943,223.24,-18.99,0.026,0.309,-22.915,-22.885,-23.195
174,500137,3500137,7511300,27.003231,67.6881943,223.32,-19.35,0.024,0.31,-23.208,-23.18,-23.49
174,500157,3500157,7511300,27.0037041,67.6881943,223.38,-19.54,0.023,0.31,-23.383,-23.356,-23.665
174,500178,3500178,7511300,27.0042,67.6881943,223.32,-19.51,0.023,0.31,-23.427,-23.4,-23.71
174,500198,3500198,7511300,27.0046711,67.6881943,223.34,-19.45,0.022,0.31,-23.416,-23.391,-23.7
174,500218,3500218,7511300,27.0051441,67.6881943,223.38,-19.35,0.022,0.31,-23.371,-23.346,-23.655
174,500238,3500238,7511300,27.0056152,67.6881943,223.33,-19.3,0.021,0.31,-23.338,-23.314,-23.623
174,500258,3500258,7511300,27.0060863,67.6881943,223.3,-19.23,0.021,0.309,-23.297,-23.273,-23.582
174,500278,3500278,7511300,27.0065594,67.6881943,223.29,-19.16,0.021,0.309,-23.258,-23.234,-23.543
174,500298,3500298,7511300,27.0070305,67.6881943,223.25,-19.19,0.021,0.309,-23.271,-23.247,-23.556
174,500318,3500318,7511300,27.0075016,67.6881943,223.34,-19.22,0.02,0.31,-23.295,-23.271,-23.581
174,500339,3500339,7511300,27.0079975,67.6881943,223.34,-19.23,0.02,0.31,-23.315,-23.292,-23.601
174,500359,3500359,7511300,27.0084705,67.6881943,223.36,-19.33,0.02,0.31,-23.41,-23.387,-23.697
174,500379,3500379,7511300,27.0089417,67.6881943,223.34,-19.42,0.02,0.31,-23.491,-23.468,-23.778
174,500399,3500399,7511300,27.0094128,67.6881943,223.44,-19.51,0.02,0.31,-23.577,-23.554,-23.864
174,500419,3500419,7511300,27.0098858,67.6881943,223.3,-19.61,0.02,0.309,-23.658,-23.635,-23.945
174,500439,3500439,7511300,27.0103569,67.6881943,223.31,-19.78,0.02,0.309,-23.785,-23.762,-24.072
174,500459,3500459,7511300,27.010828,67.6881943,223.25,-19.89,0.02,0.309,-23.891,-23.868,-24.177
174,500479,3500479,7511300,27.011301,67.6881943,223.25,-20.02,0.02,0.309,-24.009,-23.985,-24.294
174,500499,3500499,7511300,27.0117722,67.6881943,223.45,-20.23,0.02,0.31,-24.2,-24.176,-24.486
174,500520,3500520,7511300,27.0122681,67.6881943,223.32,-20.42,0.021,0.31,-24.385,-24.361,-24.671
174,500540,3500540,7511300,27.0127411,67.6881943,223.38,-20.58,0.021,0.31,-24.56,-24.536,-24.846
174,500560,3500560,7511300,27.0132122,67.6881943,223.36,-20.69,0.021,0.31,-24.68,-24.656,-24.965
174,500580,3500580,7511300,27.0136833,67.6881943,223.33,-20.89,0.021,0.31,-24.835,-24.81,-25.12
